frame,id,x,y,w,h
1664,121,33,168,20,37
1665,116,71,219,48,41
1665,119,213,35,22,40
1665,120,50,211,31,33
1665,121,36,169,29,38
1666,116,71,219,48,41
1666,119,213,35,22,40
1666,120,49,211,33,33
1666,121,33,169,25,38
1667,116,71,219,48,41
1667,119,215,27,27,55
1667,120,48,211,33,34
1667,121,33,169,26,38
1668,116,71,219,48,41
1668,119,215,27,27,54
1668,120,47,210,33,33
1668,121,28,167,20,35
1669,116,71,219,48,41
1669,119,216,27,26,54
1669,120,47,210,33,32
1669,121,29,166,25,35
1670,116,71,219,48,41
1670,119,215,27,25,54
1670,120,46,210,34,33
1670,121,26,164,21,33
1671,116,71,219,48,41
1671,119,215,27,25,54
1671,120,45,210,35,33
1671,121,28,163,28,31
1672,116,71,219,48,41
1672,119,215,27,26,54
1672,120,44,210,36,33
1672,121,24,166,20,35
1673,116,71,219,48,41
1673,119,215,27,26,54
1673,120,44,209,38,31
1673,121,27,169,29,38
1674,116,71,219,48,41
1674,119,215,27,26,55
1674,120,43,209,39,31
1674,121,26,169,30,39
1675,116,71,219,48,41
1675,119,215,27,26,55
1675,120,43,209,40,32
1675,121,24,170,29,38
1676,116,71,219,48,41
1676,119,215,27,26,55
1676,120,42,209,41,32
1676,121,22,170,27,39
1677,116,71,219,48,41
1677,119,215,27,26,54
1677,120,41,209,41,32
1677,121,18,163,21,22
1677,122,26,183,23,16
1678,116,71,219,48,41
1678,119,215,27,26,54
1678,120,38,200,48,50
1678,121,17,163,22,23
1678,122,26,183,23,16
1679,116,71,219,48,41
1679,119,212,34,21,39
1679,120,38,200,48,49
1679,121,17,164,22,23
1679,122,26,183,23,16
1680,119,215,27,26,54
1680,120,39,201,40,49
1680,121,15,165,20,23
1680,122,26,183,23,16
1681,119,213,33,21,37
1681,120,38,201,41,49
1681,121,14,166,20,21
1681,122,26,183,23,16
1682,119,213,33,21,37
1682,120,38,205,41,41
1682,121,13,167,19,22
1682,122,26,183,23,16
1683,119,213,33,21,37
1683,120,38,206,43,40
1683,121,12,168,18,21
1683,122,26,183,23,16
1684,119,213,33,21,37
1684,120,37,210,41,37
1684,121,14,170,24,21
1684,122,26,183,23,16
1685,119,214,33,22,37
1685,120,38,211,44,38
1685,121,14,171,25,22
1685,122,26,183,23,16
1686,119,214,33,22,37
1686,120,38,213,44,40
1686,121,15,172,26,22
1686,122,26,183,23,16
1687,119,214,33,22,37
1687,120,36,212,44,43
1687,121,14,173,25,22
1687,122,26,183,23,16
1687,123,45,177,29,13
1688,119,218,33,28,37
1688,120,36,214,44,46
1688,121,15,174,26,22
1688,122,26,183,23,16
1688,123,45,177,29,13
1689,119,218,33,28,37
1689,120,36,214,46,47
1689,121,16,175,27,20
1689,122,26,183,23,16
1689,123,45,177,29,13
1690,119,218,33,28,37
1690,120,36,214,47,47
1690,121,17,176,28,21
1690,122,26,183,23,16
1690,123,49,184,30,11
1691,119,218,33,29,37
1691,120,36,214,46,48
1691,121,18,178,31,21
1691,122,26,183,23,16
1691,123,49,184,30,11
1692,119,218,33,29,37
1692,120,34,205,61,66
1692,121,18,178,31,21
1692,122,26,183,23,16
1692,123,49,184,30,11
1693,119,218,33,29,37
1693,120,32,205,54,65
1693,121,18,178,31,21
1693,122,26,183,23,16
1693,123,49,184,30,11
1694,119,218,33,29,37
1694,120,32,206,53,64
1694,121,18,178,31,21
1694,122,26,183,23,16
1694,123,49,184,30,11
1695,119,218,34,28,30
1695,120,34,206,52,63
1695,121,18,178,31,21
1695,122,26,183,23,16
1695,123,49,184,30,11
1696,119,218,34,28,30
1696,120,36,207,53,62
1696,121,18,178,31,21
1696,122,26,183,23,16
1696,123,49,184,30,11
1697,119,218,34,29,30
1697,120,38,208,54,62
1697,121,18,178,31,21
1697,122,26,183,23,16
1697,123,49,184,30,11
1698,119,218,34,29,31
1698,120,39,209,53,62
1698,121,18,178,31,21
1698,123,49,184,30,11
1699,119,218,33,29,29
1699,120,43,210,54,59
1699,121,18,178,31,21
1699,123,49,184,30,11
1700,119,219,33,28,29
1700,120,46,211,53,57
1700,121,18,178,31,21
1700,123,49,184,30,11
1701,119,220,33,31,29
1701,120,49,212,53,55
1701,121,18,178,31,21
1701,123,49,184,30,11
1702,119,219,35,28,25
1702,120,51,215,50,50
1702,121,18,178,31,21
1702,123,49,184,30,11
1703,119,218,35,27,25
1703,120,54,214,50,51
1703,121,18,178,31,21
1703,123,49,184,30,11
