frame,id,x,y,w,h
382,28,570,240,43,47
382,30,212,273,43,47
382,32,302,222,43,47
383,1,541,285,43,47
383,8,65,305,43,47
383,25,394,338,43,44
383,28,567,241,43,47
383,30,212,275,43,47
383,32,304,222,43,47
384,1,542,287,43,47
384,8,65,304,43,47
384,25,394,339,43,41
384,28,565,241,43,47
384,30,212,278,43,47
384,32,305,222,43,47
385,1,543,288,43,47
385,8,66,302,43,47
385,25,395,341,43,38
385,28,562,242,43,47
385,30,212,280,43,47
385,32,307,222,43,47
386,1,544,290,43,47
386,8,66,300,43,47
386,25,396,342,43,35
386,28,560,243,43,48
386,30,213,283,43,47
386,32,309,223,43,47
387,1,545,291,43,47
387,8,66,299,43,47
387,25,396,344,43,32
387,28,557,243,43,47
387,30,213,286,43,47
387,32,311,223,43,47
388,1,546,293,43,47
388,8,66,297,43,47
388,25,397,345,43,29
388,28,555,243,43,47
388,30,213,288,43,47
388,32,312,223,43,47
389,1,546,294,43,47
389,8,67,295,43,47
389,25,397,347,43,26
389,28,552,243,43,47
389,30,213,291,43,47
389,32,314,223,43,47
390,1,547,296,43,47
390,8,67,294,43,47
390,25,398,345,43,29
390,28,550,244,43,47
390,30,214,293,43,47
390,32,316,223,43,47
391,1,548,297,43,47
391,8,67,292,43,47
391,25,398,344,43,32
391,28,547,244,43,47
391,30,214,296,43,47
391,32,318,223,43,47
392,1,549,299,43,47
392,8,67,290,43,47
392,25,399,342,43,35
392,28,545,245,43,47
392,30,214,299,43,47
392,32,319,223,43,47
393,1,550,300,43,47
393,8,67,289,43,47
393,25,399,341,43,38
393,28,542,245,43,47
393,30,214,301,43,47
393,32,321,223,43,47
394,1,551,302,43,47
394,8,68,287,43,47
394,25,400,339,43,41
394,28,540,246,43,47
394,30,215,304,43,47
394,32,323,223,43,47
395,1,552,303,43,47
395,8,68,286,43,47
395,25,400,338,43,44
395,28,537,246,43,47
395,30,215,306,43,47
395,32,325,223,43,47
396,1,552,305,43,47
396,8,68,284,43,47
396,25,401,336,43,47
396,28,535,247,43,47
396,30,215,309,43,47
396,32,326,223,42,47
397,1,553,306,43,47
397,8,68,282,43,47
397,25,402,332,43,47
397,28,532,247,43,47
397,30,215,312,43,47
397,32,328,223,42,47
398,1,554,308,43,47
398,8,69,281,43,47
398,25,402,329,43,47
398,28,530,248,43,47
398,30,216,314,43,47
398,32,330,223,42,47
399,1,555,309,43,47
399,8,69,279,43,47
399,25,403,326,43,47
399,28,527,248,43,47
399,30,216,317,43,47
399,32,332,223,42,47
